ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
9423,SELL,2024-08-02 13:00:00,2024-08-02 21:43:00,2467.643,2436.1898750000005,310.9312499999955,Basket TP,20260606,19
9424,SELL,2024-08-02 19:30:00,2024-08-02 21:43:00,2472.643,2436.1898750000005,72.18624999999909,Basket TP,20260606,19
9425,SELL,2024-08-02 19:35:00,2024-08-02 21:43:00,2477.643,2436.1898750000005,82.18624999999909,Basket TP,20260606,19
9426,BUY,2024-08-02 22:16:00,2024-08-02 22:17:00,2417.182,2418.182,1.28,Basket TP,20260606,1
9427,BUY,2024-08-02 22:20:00,2024-08-02 22:21:00,2419.937,2421.903,3.2119999999997892,Basket TP,20260607,1
9428,BUY,2024-08-02 22:22:00,2024-08-02 22:23:00,2421.484,2423.291,2.8940000000004877,Basket TP,20260607,1
9429,BUY,2024-08-02 22:24:00,2024-08-02 22:26:00,2424.459,2425.459,1.28,Basket TP,20260607,1
9430,BUY,2024-08-02 23:47:00,2024-08-02 23:50:00,2429.281,2430.281,1.28,Basket TP,20260606,1
9431,BUY,2024-08-03 00:28:00,2024-08-03 00:29:00,2425.7,2426.7,1.28,Basket TP,20260606,1
9432,BUY,2024-08-03 01:40:00,2024-08-03 02:25:00,2429.106,2430.106,1.28,Basket TP,20260606,1
9433,BUY,2024-08-05 07:10:00,2024-08-05 07:12:00,2432.809,2433.809,0.64,Basket TP,20260606,1
9434,BUY,2024-08-05 07:15:00,2024-08-05 07:20:00,2435.386,2426.386,-9.36,Basket TP,20260607,5
9435,BUY,2024-08-05 07:16:00,2024-08-05 07:20:00,2430.386,2426.386,-4.36,Basket TP,20260607,5
9436,BUY,2024-08-05 07:17:00,2024-08-05 07:20:00,2425.386,2426.386,0.64,Basket TP,20260607,5
9437,BUY,2024-08-05 07:17:00,2024-08-05 07:20:00,2420.386,2426.386,5.64,Basket TP,20260607,5
9438,BUY,2024-08-05 07:17:00,2024-08-05 07:20:00,2415.386,2426.386,10.64,Basket TP,20260607,5
9439,BUY,2024-08-05 07:25:00,2024-08-05 07:30:00,2425.406,2426.406,0.64,Basket TP,20260607,1
9440,BUY,2024-08-05 07:55:00,2024-08-05 07:59:00,2421.174,2422.174,0.64,Basket TP,20260606,1
9441,BUY,2024-08-05 12:13:00,2024-08-05 12:14:00,2447.656,2448.656,6.4,Basket TP,20260606,1
9442,BUY,2024-08-05 12:29:00,2024-08-05 12:40:00,2445.16,2443.66,-18.6,Basket TP,20260606,2
9443,BUY,2024-08-05 12:37:00,2024-08-05 12:40:00,2440.16,2443.66,31.4,Basket TP,20260606,2
9444,BUY,2024-08-05 12:41:00,2024-08-05 12:59:00,2442.999,2438.9989999999993,-43.60000000000455,Basket TP,20260607,3
9445,BUY,2024-08-05 12:46:00,2024-08-05 12:59:00,2437.999,2438.9989999999993,6.399999999995453,Basket TP,20260607,3
9446,BUY,2024-08-05 12:54:00,2024-08-05 12:59:00,2432.999,2438.9989999999993,56.39999999999546,Basket TP,20260607,3
9447,BUY,2024-08-05 13:00:00,2024-08-05 13:36:00,2437.961,2431.461,-68.6,Basket TP,20260607,4
9448,BUY,2024-08-05 13:02:00,2024-08-05 13:36:00,2432.961,2431.461,-18.6,Basket TP,20260607,4
9449,BUY,2024-08-05 13:18:00,2024-08-05 13:36:00,2427.961,2431.461,31.4,Basket TP,20260607,4
9450,BUY,2024-08-05 13:22:00,2024-08-05 13:36:00,2422.961,2431.461,81.40000000000002,Basket TP,20260607,4
9451,BUY,2024-08-05 14:49:00,2024-08-05 15:05:00,2435.629,2434.1290000000004,-1.8599999999995451,Basket TP,20260606,2
9452,BUY,2024-08-05 14:59:00,2024-08-05 15:05:00,2430.629,2434.1290000000004,3.140000000000455,Basket TP,20260606,2
9453,BUY,2024-08-05 16:19:00,2024-08-05 16:20:00,2420.822,2423.084,3.8039999999994327,Basket TP,20260606,1
9454,BUY,2024-08-05 17:23:00,2024-08-05 17:32:00,2420.661,2421.661,1.28,Basket TP,20260606,1
9455,SELL,2024-08-05 20:40:00,2024-08-05 20:41:00,2392.825,2388.707,7.515999999999877,Basket TP,20260606,1
9456,SELL,2024-08-05 21:43:00,2024-08-05 21:44:00,2395.514,2393.673,2.9620000000006987,Basket TP,20260606,1
9457,SELL,2024-08-05 22:05:00,2024-08-05 22:06:00,2400.724,2399.724,1.28,Basket TP,20260606,1
9458,SELL,2024-08-05 22:15:00,2024-08-05 22:22:00,2407.736,2406.736,1.28,Basket TP,20260606,1
9459,SELL,2024-08-05 22:30:00,2024-08-05 22:31:00,2406.444,2404.809,2.5499999999995273,Basket TP,20260607,1
9460,SELL,2024-08-05 22:32:00,2024-08-05 22:44:00,2404.438,2405.938,-3.7199999999999998,Basket TP,20260607,2
9461,SELL,2024-08-05 22:42:00,2024-08-05 22:44:00,2409.438,2405.938,6.280000000000001,Basket TP,20260607,2
9462,SELL,2024-08-05 23:23:00,2024-08-05 23:24:00,2406.62,2405.62,1.28,Basket TP,20260606,1
9463,SELL,2024-08-06 00:51:00,2024-08-06 01:01:00,2405.235,2404.235,1.28,Basket TP,20260606,1
9464,SELL,2024-08-06 02:14:00,2024-08-06 02:55:00,2407.74,2409.2399999999993,-1.8599999999995451,Basket TP,20260606,2
9465,SELL,2024-08-06 02:52:00,2024-08-06 02:55:00,2412.74,2409.2399999999993,3.140000000000455,Basket TP,20260606,2
9466,SELL,2024-08-06 03:32:00,2024-08-06 06:42:00,2408.102,2407.102,0.64,Basket TP,20260606,1
9467,SELL,2024-08-06 07:24:00,2024-08-06 07:26:00,2411.869,2410.869,0.64,Basket TP,20260606,1
9468,SELL,2024-08-06 07:46:00,2024-08-06 08:00:00,2415.099,2414.099,0.64,Basket TP,20260606,1
9469,SELL,2024-08-06 11:23:00,2024-08-06 11:30:00,2410.894,2409.894,6.4,Basket TP,20260606,1
9470,SELL,2024-08-06 13:28:00,2024-08-06 13:43:00,2404.536,2403.536,6.4,Basket TP,20260606,1
9471,SELL,2024-08-06 14:53:00,2024-08-06 14:54:00,2409.188,2408.188,0.64,Basket TP,20260606,1
9472,SELL,2024-08-06 15:10:00,2024-08-06 15:21:00,2412.482,2411.482,0.64,Basket TP,20260606,1
9473,SELL,2024-08-06 15:46:00,2024-08-06 15:47:00,2413.429,2412.429,0.64,Basket TP,20260606,1
9474,SELL,2024-08-06 18:34:00,2024-08-06 18:47:00,2413.234,2412.234,1.28,Basket TP,20260606,1
9475,SELL,2024-08-06 21:11:00,2024-08-06 21:12:00,2401.208,2400.208,1.28,Basket TP,20260606,1
9476,SELL,2024-08-07 00:59:00,2024-08-07 01:05:00,2392.372,2391.372,1.28,Basket TP,20260606,1
9477,SELL,2024-08-07 01:29:00,2024-08-07 01:30:00,2394.653,2393.653,1.28,Basket TP,20260606,1
9478,SELL,2024-08-07 01:40:00,2024-08-07 01:58:00,2393.971,2392.971,1.28,Basket TP,20260607,1
9479,SELL,2024-08-07 01:59:00,2024-08-07 02:02:00,2392.89,2391.89,1.28,Basket TP,20260607,1
9480,SELL,2024-08-07 07:58:00,2024-08-07 08:04:00,2385.696,2384.696,0.64,Basket TP,20260606,1
9481,SELL,2024-08-07 11:13:00,2024-08-07 12:52:00,2388.504,2390.004,-18.6,Basket TP,20260606,2
9482,SELL,2024-08-07 11:28:00,2024-08-07 12:52:00,2393.504,2390.004,31.4,Basket TP,20260606,2
9483,SELL,2024-08-07 13:32:00,2024-08-07 13:38:00,2395.815,2394.815,6.4,Basket TP,20260606,1
9484,SELL,2024-08-07 16:40:00,2024-08-07 16:41:00,2395.217,2394.217,1.28,Basket TP,20260606,1
9485,SELL,2024-08-07 17:15:00,2024-08-07 17:20:00,2395.9,2394.9,1.28,Basket TP,20260606,1
9486,SELL,2024-08-07 18:59:00,2024-08-07 19:28:00,2401.034,2400.034,1.28,Basket TP,20260606,1
9487,SELL,2024-08-07 19:51:00,2024-08-07 19:58:00,2405.137,2404.137,1.28,Basket TP,20260606,1
